credit_score,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn
741,Male,39,5,0,1,no,yes,40207.06,no
651,Male,29,3,121890.06,1,yes,no,54530.51,yes
601,Male,46,2,99786.07,1,yes,yes,32683.88,yes
520,Male,34,3,0,2,yes,yes,104703.96,no
626,Male,27,4,115084.53,2,no,yes,26907.43,no
811,Male,30,6,0,2,yes,yes,180591.32,no
730,Female,32,9,127661.69,1,no,no,60905.51,no
604,Female,47,4,118907.6,1,no,yes,47777.15,yes
499,Female,44,6,77627.33,2,yes,no,108222.68,no
754,Male,40,2,160625.17,1,no,yes,3554.63,no
716,Female,29,8,0,2,no,no,78616.92,no
636,Female,20,10,124266.86,1,no,no,100566.81,no
470,Female,25,8,127974.06,2,yes,yes,183259.35,no
444,Male,43,3,0,2,yes,yes,159131.21,no
809,Female,48,2,0,1,yes,no,160976.85,yes
850,Female,30,3,104911.35,2,yes,yes,42933.26,no
637,Male,27,1,0,2,yes,no,91291.2,no
512,Male,43,1,0,2,yes,yes,52471.36,no
774,Female,43,1,110646.54,1,no,no,108804.28,no
641,Male,57,5,0,2,yes,yes,122449.18,no
586,Male,42,6,126704.49,2,yes,no,41682.3,no
611,Male,30,9,0,2,yes,yes,148887.69,no
660,Male,31,1,84560.04,1,yes,yes,137784.25,no
532,Male,43,9,0,2,no,no,190573.91,yes
557,Female,38,2,129893.56,1,no,no,102076.03,no
730,Male,25,5,167385.81,1,yes,yes,56307.51,no
535,Female,27,6,0,2,no,yes,49775.58,no
773,Female,36,4,105858.71,1,no,yes,4395.45,no
510,Female,44,4,123070.89,1,yes,no,28461.29,yes
539,Male,39,1,0,1,yes,yes,28184.7,no
690,Female,48,2,0,2,yes,yes,3149.1,no
821,Female,40,1,0,2,yes,no,194273.12,no
687,Male,35,1,125141.24,2,yes,yes,148537.07,no
557,Female,46,4,96173.17,2,yes,yes,116378.31,no
532,Female,37,5,0,2,no,yes,6761.84,no
540,Male,39,2,0,2,yes,no,81995.92,no
705,Female,55,8,0,2,yes,yes,14392.68,no
542,Female,35,9,127543.11,2,yes,no,468.94,yes
706,Male,38,1,0,2,yes,no,122379.54,no
765,Female,56,1,0,1,yes,no,13228.93,yes
529,Male,67,8,103101.56,2,yes,yes,154002.02,yes
714,Male,54,7,126113.28,1,yes,no,112777.38,no
582,Male,41,1,40488.76,1,yes,no,128528.83,no
609,Female,40,10,137389.77,2,yes,no,170122.22,no
518,Female,28,9,85146.36,1,no,no,2803.89,no
791,Male,35,5,129828.58,1,yes,yes,181918.26,yes
747,Male,42,4,80214.36,1,yes,no,115241.96,yes
565,Female,40,2,0,2,yes,yes,129956.13,no
735,Male,34,1,141796.43,1,yes,no,45858.49,no
697,Female,49,7,195238.29,4,no,yes,131083.56,yes
813,Male,27,6,111348.15,1,yes,no,46422.46,no
772,Male,43,6,0,2,yes,yes,57675.88,no
606,Female,71,8,0,2,yes,yes,169741.96,no
667,Female,42,10,64404.26,2,no,no,26022.37,no
637,Male,40,9,154309.67,1,yes,yes,125334.16,yes
542,Male,67,10,129431.36,1,no,yes,21343.74,no
762,Female,43,5,134204.67,1,yes,yes,139971.01,no
698,Female,39,4,0,2,no,yes,47455.82,no
850,Female,32,8,0,2,yes,yes,55593.8,no
621,Female,50,5,0,2,yes,no,191756.54,yes
671,Female,48,9,116711.06,2,no,no,76373.38,no
775,Male,31,9,0,2,yes,no,169278.51,no
504,Male,34,0,54980.81,1,yes,yes,136909.88,no
751,Female,37,3,99773.85,2,yes,no,54865.92,no
691,Male,30,7,101231.77,2,no,no,156529.44,no
841,Male,32,2,117070.21,1,yes,no,113482.2,no
709,Male,23,8,73314.04,2,yes,no,63446.47,no
673,Male,37,2,0,1,yes,yes,13624.02,no
541,Male,37,9,212314.03,1,no,yes,148814.54,no
661,Female,31,3,136067.82,2,yes,no,65567.91,no
784,Female,42,2,109052.04,2,yes,no,6409.55,no
742,Female,35,2,79126.17,1,yes,yes,126997.53,no
850,Female,55,7,0,1,no,no,171762.87,yes
443,Female,35,9,108308,1,yes,no,129031.19,yes
778,Female,48,3,102290.56,2,yes,no,182691.31,no
529,Male,39,6,102025.08,2,yes,no,12351.01,no
678,Female,37,2,113383.07,1,yes,yes,135123.96,no
516,Female,65,9,102541.1,1,yes,no,181490.42,no
469,Male,35,5,0,2,yes,no,186490.37,no
786,Male,40,6,0,2,no,no,41248.8,no
703,Female,41,6,109941.51,1,yes,no,116267.28,no
579,Male,41,0,141749.68,1,no,yes,9201.53,no
565,Male,38,5,0,2,no,yes,80630.32,no
443,Male,44,2,0,1,yes,no,159165.7,no
589,Male,37,7,85146.48,2,yes,no,86490.09,yes
691,Female,44,6,134066.1,2,yes,yes,197572.41,no
711,Female,28,8,0,2,no,no,105159.89,no
775,Male,27,4,0,1,yes,yes,40807.26,no
621,Male,35,7,87619.29,1,yes,no,143.34,no
350,Male,51,10,0,1,yes,yes,125823.79,yes
668,Female,30,8,0,2,yes,no,138465.7,no
633,Male,27,3,0,2,yes,no,44008.91,no
697,Male,43,8,103409.16,1,yes,no,66893.28,yes
734,Female,30,7,123040.38,1,yes,yes,76503.06,no
434,Male,41,4,108128.52,1,no,yes,56784.11,no
646,Male,48,8,169023.33,2,yes,yes,175657.55,no
764,Male,30,5,0,2,no,yes,105155.66,no
727,Female,41,10,0,2,no,yes,47468.56,no
724,Female,29,6,0,2,no,yes,64729.51,no
749,Male,42,9,222267.63,1,no,no,101108.85,yes
706,Female,47,10,144090.42,1,yes,no,140938.95,yes
728,Male,30,10,114835.43,1,no,yes,37662.49,no
636,Male,44,2,0,2,no,no,86414.41,no
634,Male,34,3,145030.92,1,yes,yes,41820.65,no
627,Male,43,8,71240.3,1,no,yes,127734.16,no
518,Male,59,5,138772.15,1,no,yes,123872,no
687,Female,29,7,93617.07,1,no,yes,113050.92,no
622,Female,23,8,0,2,yes,yes,131389.39,no
693,Female,45,4,0,2,yes,yes,26589.56,no
450,Male,25,9,74237.2,2,no,yes,195463.35,no
664,Female,49,5,127421.78,2,yes,no,108876.75,yes
663,Female,28,8,61274.7,2,yes,no,136054.45,no
660,Male,34,8,106486.66,2,no,yes,182262.66,no
579,Female,29,10,73194.52,2,yes,yes,129209.09,no
655,Female,44,6,146498.76,1,yes,no,64853.51,yes
683,Male,47,1,0,2,yes,no,148989.15,no
655,Female,32,2,0,1,yes,yes,71047.51,no
575,Female,30,8,0,2,yes,no,185341.63,no
574,Male,30,5,120355,1,yes,no,137793.35,no
795,Male,32,2,117265.21,1,yes,yes,198317.23,no
776,Female,43,4,0,2,no,yes,162137.5,no
707,Female,52,7,0,1,yes,no,109688.82,yes
705,Female,37,3,109974.22,1,yes,yes,36320.87,yes
678,Female,44,2,98009.13,2,no,yes,31384.86,no
663,Male,34,10,0,1,yes,yes,114083.73,no
748,Male,66,8,0,1,yes,yes,163331.65,no
677,Female,34,10,171671.9,1,yes,yes,50777.77,no
634,Male,63,10,0,2,yes,no,30772.86,yes
350,Female,60,3,0,1,no,no,113796.15,yes
727,Male,61,0,128213.96,2,yes,yes,188729.08,yes
773,Male,51,8,116197.65,2,yes,yes,86701.4,no
675,Male,39,1,0,2,yes,no,153129.22,no
649,Female,36,6,86607.39,1,no,no,19825.09,no
552,Male,29,10,0,2,yes,no,12186.83,no
761,Male,62,5,98854.34,1,no,no,86920.97,yes
622,Male,31,7,0,1,yes,no,35408.77,no
615,Male,59,8,0,2,yes,yes,165576.55,no
681,Male,31,4,97338.19,2,no,no,48226.76,no
768,Male,30,6,0,2,yes,yes,199454.37,no
617,Male,34,9,0,2,yes,no,118749.58,no
452,Female,33,6,131698.57,2,yes,no,151623.91,no
807,Male,37,10,130110.45,2,no,yes,172097.95,no
567,Male,44,9,0,2,yes,no,87677.15,no
603,Male,24,1,165149.13,2,yes,no,21858.28,no
617,Female,37,9,101707.8,1,yes,no,123866.28,no
701,Female,34,3,105588.66,1,no,yes,74694.41,no
820,Male,39,9,111336.89,1,yes,no,16770.31,yes
438,Male,60,7,78391.17,1,no,yes,49424.6,no
600,Female,27,6,0,2,yes,yes,172031.22,no
782,Male,34,9,0,1,yes,no,183021.06,yes
638,Female,41,9,144326.09,1,yes,no,73979.85,yes
850,Male,27,1,101278.25,2,yes,yes,26265.18,no
741,Female,19,8,108711.57,2,yes,no,24857.25,no
689,Male,73,1,108555.07,1,no,yes,167969.15,no
743,Female,35,1,146781.24,1,yes,no,189307.7,no
493,Female,36,2,0,2,no,yes,99770.3,no
416,Male,35,8,0,1,no,no,119712.78,no
725,Female,25,9,0,2,yes,yes,168607.74,no
497,Male,34,2,0,2,yes,yes,83087.13,no
537,Male,66,8,103291.25,2,yes,yes,130664.79,no
706,Female,29,1,209490.21,1,yes,yes,133267.69,yes
651,Male,38,2,0,3,yes,no,67029.82,yes
720,Male,33,2,0,2,no,yes,141031.08,no
797,Male,45,8,0,1,no,no,125110.02,no
543,Male,23,5,0,2,yes,no,117832.39,no
454,Male,34,4,0,2,yes,no,198817.72,no
691,Male,37,9,149405.18,1,yes,yes,146411.6,no
510,Female,52,6,191665.21,1,yes,yes,131312.56,yes
792,Female,40,7,0,1,yes,no,141652.2,no
721,Male,41,6,135071.12,1,yes,yes,64477.25,no
765,Male,41,2,0,2,no,yes,191215.61,no
850,Male,39,8,0,2,yes,yes,37090.44,no
681,Male,38,6,181804.34,2,yes,yes,57517.71,no
586,Female,60,3,47020.65,2,no,yes,63241.21,yes
753,Female,36,7,128518.98,1,yes,yes,44567.83,yes
593,Female,38,5,142658.04,2,no,yes,135337.11,no
674,Female,21,9,120150.39,2,yes,yes,33964.03,no
610,Female,35,7,81905.95,1,yes,yes,61623.19,no
652,Male,26,3,137998.2,2,no,yes,168989.77,no
850,Female,26,8,123126.29,1,yes,no,74425.41,no
740,Female,51,4,0,2,yes,yes,178929.84,no
637,Male,43,1,135645.29,2,no,yes,101382.86,yes
685,Male,31,7,122449.31,2,yes,yes,180769.55,no
558,Male,40,4,161766.87,1,no,no,92378.54,no
677,Female,37,3,0,2,yes,yes,38252.25,no
592,Male,36,10,123187.51,1,no,yes,146111.35,no
652,Male,36,9,150956.71,1,no,no,72350.17,no
662,Female,42,6,105021.28,1,yes,no,48242.38,no
543,Male,64,4,0,2,yes,yes,148305.82,no
675,Female,50,1,133204.91,1,no,yes,8270.06,no
643,Female,35,6,0,2,yes,yes,41549.64,no
611,Female,49,9,115488.52,2,yes,yes,138656.81,yes
412,Male,29,5,0,2,no,no,12510.53,no
638,Male,41,7,0,2,yes,no,43889.41,no
824,Female,38,3,0,2,yes,no,192800.25,no
683,Female,40,1,0,2,no,no,75762,no
562,Female,39,6,130565.02,1,yes,no,9854.72,yes
599,Female,41,2,91328.71,1,yes,no,115724.78,no
753,Male,35,4,0,2,yes,yes,106303.4,no
594,Male,50,7,81310.34,1,yes,yes,183868.01,no
657,Male,34,3,107136.6,1,yes,no,153895.46,no
716,Male,34,9,0,1,yes,yes,66695.71,no
850,Male,43,7,0,2,yes,yes,173851.11,no
664,Male,46,2,0,1,yes,yes,177423.02,yes
558,Male,33,0,108477.49,1,yes,yes,109096.71,yes
606,Male,40,1,144757.97,2,yes,yes,166656.18,no
776,Male,33,2,0,2,yes,yes,176921,no
557,Male,36,1,113110.26,1,yes,no,98413.1,no
614,Female,27,9,106414.57,2,no,no,77500.81,no
620,Male,42,4,106920.91,1,no,yes,119747.08,no
695,Male,35,7,0,2,yes,no,160387.98,no
729,Female,39,1,131513.26,1,yes,yes,193715,no
571,Female,53,2,0,2,yes,no,28045.77,no
457,Male,40,10,134320.23,2,yes,no,150757.35,no
559,Female,29,3,79715.36,1,yes,no,82252.28,no
664,Female,38,4,74306.19,2,yes,no,154395.56,no
500,Female,50,5,0,4,yes,yes,83866.35,yes
782,Male,42,7,126428.38,1,yes,no,39830.1,no
708,Male,38,8,99640.89,1,yes,no,12429.22,no
681,Male,43,3,66338.68,1,yes,yes,18772.5,yes
674,Female,39,6,0,2,yes,yes,9574.83,no
697,Male,43,10,128226.37,1,no,no,188486.94,no
774,Female,26,5,0,2,yes,yes,64716.08,no
624,Male,36,6,0,2,no,no,84749.96,no
747,Male,37,1,0,2,no,yes,180551.76,no
715,Female,32,10,0,2,yes,no,60907.49,no
808,Male,24,4,122168.65,1,yes,no,174107.04,no
678,Female,43,7,178074.33,1,no,no,110405.9,no
813,Male,59,2,135078.41,1,yes,no,187636.06,yes
687,Male,38,8,69434.4,2,yes,yes,66580.13,yes
832,Female,29,5,0,2,yes,no,178779.52,no
668,Male,72,2,0,2,yes,yes,70783.61,no
526,Male,34,3,122726.56,1,yes,yes,46772.36,no
457,Female,38,7,164496.99,1,yes,yes,163327.27,no
649,Female,38,8,0,1,yes,no,103760.53,no
669,Female,41,0,150219.41,2,no,no,107839.03,no
668,Male,42,8,187534.79,1,yes,yes,32900.41,yes
466,Female,30,3,0,1,yes,no,193984.6,no
685,Male,30,2,0,2,yes,yes,140889.32,no
610,Male,34,0,103108.17,1,no,no,125646.82,no
582,Female,50,6,96486.57,2,yes,yes,20344.02,no
702,Male,36,9,90560.48,2,yes,no,174268.87,no
556,Male,46,3,131764.96,1,yes,yes,108500.66,yes
812,Female,24,1,92476.88,1,no,no,83247.14,no
645,Male,47,9,152076.93,1,yes,no,121840.2,yes
809,Male,43,2,0,2,yes,yes,132908.07,no
560,Male,49,4,0,1,yes,yes,100075.1,yes
744,Male,29,1,43504.42,1,yes,yes,119327.75,no
731,Female,39,2,0,2,yes,no,136737.13,no
471,Female,28,5,0,2,yes,yes,22356.97,no
686,Female,38,2,93569.86,3,no,no,10137.34,yes
668,Male,45,4,102486.21,2,yes,yes,158379.25,no
575,Male,36,1,0,1,no,yes,94570.56,no
435,Male,37,8,114346.3,1,no,yes,980.93,yes
743,Male,23,3,110203.77,1,yes,no,95583.45,no
580,Female,39,9,128362.59,1,yes,no,86044.98,no
599,Female,49,10,143888.22,2,yes,yes,166236.38,yes
534,Male,34,5,170600.78,1,no,yes,5240.53,no
680,Female,32,5,0,1,yes,yes,150684.23,no
631,Female,46,10,0,2,yes,yes,129508.96,no
485,Female,39,2,75339.64,1,yes,yes,70665.16,no
699,Female,40,8,122038.34,1,yes,no,102085.35,no
712,Male,34,1,0,2,yes,yes,195052.12,no
603,Male,51,8,186825.57,1,yes,no,93739.71,yes
850,Male,40,6,124788.18,1,yes,no,65612.12,no
584,Female,41,3,0,2,yes,yes,160095.48,no
604,Female,71,2,0,2,yes,yes,49506.82,no
586,Male,51,2,138553.57,1,yes,yes,92406.22,no
467,Male,39,5,0,2,yes,yes,7415.96,no
520,Male,35,9,105387.89,1,yes,yes,25059.06,no
683,Male,40,4,95053.1,1,yes,yes,116816.54,yes
557,Male,36,3,0,1,no,yes,144078.02,no
613,Female,32,0,0,2,no,yes,126675.62,no
786,Male,34,3,137361.96,1,no,no,183682.09,no
593,Male,32,10,158537.42,1,yes,no,166850.57,no
670,Female,29,9,0,2,yes,no,27359.19,no
657,Female,48,5,143595.87,1,no,no,101314.65,yes
718,Male,32,9,169947.41,2,yes,yes,27979.16,no
623,Female,24,7,148167.83,2,yes,yes,109470.34,no
496,Male,31,5,0,2,yes,no,93713.13,no
429,Female,39,6,48023.83,1,yes,no,74870.99,no
606,Male,36,1,155655.46,1,yes,yes,192387.51,yes
499,Female,46,6,0,2,yes,no,73457.55,no
642,Male,62,7,0,2,yes,yes,61120.75,no
641,Female,52,4,0,1,yes,no,90964.54,yes
673,Male,32,8,121240.76,1,yes,no,116969.73,no
570,Female,36,3,0,2,yes,no,92118.75,no
472,Female,37,1,0,2,yes,yes,48357.9,no
550,Male,35,9,129847.75,2,yes,no,197325.4,no
625,Female,55,8,118772.71,4,no,no,135853.62,yes
516,Male,46,2,0,2,yes,yes,169122.54,no
682,Male,32,2,105163.88,2,yes,yes,164170.46,no
620,Male,28,8,0,2,yes,yes,199909.32,no
626,Female,39,0,0,2,yes,yes,83295.09,no
623,Female,29,1,0,2,no,no,39382.06,no
569,Female,35,4,93934.63,1,yes,no,184748.23,no
724,Female,69,5,117866.92,1,yes,yes,62280.91,no
678,Female,55,5,0,1,no,yes,196794.11,yes
713,Female,26,4,122857.46,2,yes,no,144682.17,yes
631,Male,32,10,0,2,no,yes,196342.66,no
846,Female,37,6,127103.97,1,yes,yes,41516.44,no
660,Female,43,1,0,1,no,yes,112026.1,yes
567,Male,54,9,96402.96,1,no,no,52035.29,yes
731,Male,31,1,132512.26,1,yes,yes,185466.85,no
693,Male,47,8,107604.66,1,yes,yes,80149.27,no
772,Male,34,9,0,2,yes,no,170980.86,no
657,Male,38,7,0,2,yes,no,185827.74,no
774,Male,34,4,120875.23,2,no,yes,113407.26,no
667,Female,37,9,71786.9,2,yes,yes,67734.79,no
516,Female,37,8,113143.12,1,no,no,3363.36,no
551,Male,49,1,150777.72,2,yes,yes,135757.27,no
542,Male,35,2,174894.53,1,yes,yes,22314.55,no
623,Male,28,7,0,1,no,no,129526.57,no
701,Female,43,2,160416.56,1,no,yes,37266.43,no
583,Male,48,3,91246.53,1,yes,no,60017.46,yes
731,Male,46,10,0,2,yes,no,153015.42,no
461,Female,35,5,0,1,yes,yes,54209.02,no
702,Female,23,7,98775.23,1,yes,no,114603.96,no
565,Female,47,10,139756.12,1,yes,no,165849.49,yes
711,Male,42,3,177626.77,3,no,yes,16392.72,yes
664,Male,54,8,0,1,yes,yes,162719.69,yes
518,Male,50,4,0,1,no,no,107112.25,yes
728,Male,42,8,0,2,no,yes,41823.22,no
585,Male,37,6,152496.82,1,yes,yes,99907.29,no
573,Male,52,8,0,2,no,yes,178229.04,no
568,Male,26,1,112930.28,2,yes,no,22095.73,no
602,Female,26,8,113674.2,1,yes,no,197861.16,yes
603,Male,44,9,0,1,yes,no,138328.24,no
687,Male,38,0,144450.58,1,no,yes,137276.83,no
741,Male,52,1,171236.3,2,no,no,21834.4,yes
469,Male,37,9,96776.49,1,yes,yes,119890.86,no
477,Female,58,8,145984.92,1,yes,yes,24564.7,no
737,Male,43,8,96353.8,1,no,no,10209.8,no
835,Male,25,7,0,2,yes,yes,83449.65,no
717,Female,33,0,115777.23,1,yes,yes,81508.1,no
562,Female,51,7,122822,2,no,no,32626.21,no
758,Male,61,2,0,2,yes,yes,43982.41,no
408,Male,40,3,0,2,no,no,124874.23,no
650,Female,32,4,79450.09,1,yes,yes,118324.75,no
582,Male,33,2,122394,1,yes,yes,22113.93,no
706,Female,43,1,0,2,yes,no,31962.77,no
567,Male,41,0,134378.89,1,yes,yes,105746.94,no
720,Male,29,2,0,2,yes,no,39925.52,no
631,Female,31,2,88161.85,2,yes,no,127630.88,no
623,Male,41,2,142412.13,1,yes,no,28778.98,no
514,Male,35,3,121030.9,1,yes,no,10008.68,no
650,Female,35,3,165982.43,2,yes,yes,24482.16,no
673,Female,35,6,0,2,yes,no,98618.79,no
504,Female,32,8,206663.75,1,no,no,16281.94,no
723,Male,37,3,94661.53,2,yes,no,121239.65,no
645,Male,25,0,174400.36,1,yes,no,42669.37,no
664,Male,41,7,123428.69,1,yes,yes,164924.11,no
760,Male,43,6,175735.5,1,yes,yes,157337.29,no
766,Male,36,5,78381.13,1,no,yes,153831.6,no
634,Male,37,5,115345.86,2,no,no,168781.8,no
640,Female,31,10,118613.34,1,yes,no,168469.65,no
784,Male,28,2,109960.06,2,yes,yes,170829.87,no
547,Female,42,1,142703.4,1,yes,no,86207.49,yes
608,Female,40,8,121729.42,1,no,no,61164.45,no
547,Female,35,4,0,1,yes,yes,133287.73,no
612,Female,43,4,139496.35,2,yes,yes,77128.23,no
573,Male,28,8,0,2,no,no,77660.03,no
615,Male,32,5,138521.83,1,yes,yes,56897.1,no
710,Female,33,2,0,2,yes,no,72945.32,no
674,Female,38,10,83727.68,1,yes,no,45418.12,no
702,Female,38,9,0,2,yes,yes,158527.45,no
616,Male,37,9,0,1,yes,no,111312.96,no
688,Male,32,6,124179.3,1,yes,yes,138759.15,no
605,Male,36,7,128829.25,1,yes,no,190588.59,no
676,Male,33,6,171490.78,1,no,no,79099.64,no
708,Male,33,3,0,2,yes,no,138613.21,no
745,Female,38,7,0,2,yes,yes,194230.82,no
661,Male,20,8,0,1,yes,no,110252.53,no
726,Male,31,9,0,2,yes,yes,106117.3,no
475,Male,40,7,160818.08,1,no,yes,169642.13,yes
751,Male,54,9,156367.6,2,no,yes,116179.92,no
645,Female,59,8,121669.93,2,no,no,91.75,yes
775,Male,42,6,133970.22,2,no,yes,187839.9,no
540,Male,41,3,0,2,yes,no,121098.65,no
591,Female,34,3,96127.27,1,no,no,30972.06,no
596,Male,60,7,121907.97,1,no,yes,30314.04,no
573,Male,41,5,0,2,no,yes,14479.29,no
577,Male,31,6,0,1,yes,yes,196395.25,no
830,Female,40,8,77701.64,1,no,yes,19512.38,no
663,Male,67,9,0,3,yes,yes,72318.77,no
421,Male,34,2,0,2,yes,yes,96615.23,no
718,Male,34,5,113922.44,2,yes,no,30772.22,no
655,Female,61,2,183997.7,2,yes,yes,161217.18,no
712,Male,23,2,0,2,no,yes,66795.78,no
663,Male,28,4,0,2,yes,yes,123969.64,no
640,Female,47,6,89799.46,2,no,yes,13783.77,yes
577,Male,29,2,0,1,yes,yes,168924.41,no
546,Female,36,7,85660.96,1,no,no,134778.01,no
802,Male,37,9,115569.21,1,no,yes,119782.89,no
590,Female,45,2,81828.22,1,yes,no,52167.97,no
594,Male,18,1,132694.73,1,yes,no,167689.56,no
577,Male,51,2,108867,1,no,no,140800.66,yes
541,Male,39,7,0,2,yes,no,19823.02,no
781,Female,27,5,0,2,no,no,72969.9,no
806,Male,34,2,96152.68,2,yes,no,143711.02,no
723,Female,49,0,153855.52,1,yes,yes,180862.26,yes
535,Male,45,2,0,2,yes,no,125658.28,no
768,Female,36,3,141334.95,1,no,yes,125870.5,no
653,Male,41,1,104584.11,1,yes,no,15126.32,yes
803,Female,50,8,98173.02,1,no,no,22457.25,yes
545,Female,44,1,0,2,yes,yes,82614.89,no
581,Female,38,3,135157.05,1,yes,yes,32919.42,no
513,Female,49,5,171601.27,1,yes,no,126223.84,no
731,Male,29,5,179539.2,1,no,no,112010.02,no
727,Male,39,5,80615.46,2,no,no,180962.32,no
560,Male,47,1,0,1,no,no,128882.66,yes
766,Male,27,5,126285.73,1,yes,no,177614.17,yes
630,Female,23,4,137964.51,1,no,yes,174570.55,no
652,Male,41,9,159434.03,1,yes,no,178373.93,no
729,Male,40,5,113574.61,2,yes,no,103396.08,no
629,Female,33,6,0,2,yes,yes,59129.72,no
667,Male,33,9,124573.33,2,no,no,683.37,no
671,Female,31,6,105864.6,2,yes,no,145567.34,no
768,Female,47,5,104552.61,1,yes,no,48137.08,yes
732,Female,35,3,0,2,yes,no,90876.95,no
546,Female,30,5,0,2,no,yes,198543.09,no
630,Male,55,2,0,1,yes,yes,106202.07,yes
765,Female,46,8,119492.88,2,no,yes,166896.01,yes
704,Female,33,0,130499.09,2,yes,yes,74804.36,no
470,Female,48,6,140576.11,1,yes,yes,116971.05,no
688,Female,34,9,91025.58,2,no,yes,163783,no
685,Female,33,1,0,3,no,yes,70221.13,yes
567,Female,38,1,125877.65,2,yes,yes,107841.77,no
720,Male,64,3,45752.78,2,yes,no,79623.28,yes
609,Male,39,3,121778.71,1,yes,yes,138399.67,no
521,Female,49,2,127948.57,1,yes,yes,182765.14,no
556,Female,30,7,0,2,yes,yes,186648.19,no
662,Male,30,5,115286.68,2,yes,yes,149587.92,no
704,Male,41,9,62078.21,2,yes,no,129050.67,no
750,Female,38,1,0,2,yes,no,47764.99,no
619,Female,32,4,175406.13,2,yes,yes,172792.43,yes
468,Male,26,1,131643.25,1,yes,no,64436.16,no
435,Male,44,3,151739.65,1,yes,no,167461.5,no
529,Male,43,6,93616.35,2,no,no,98348.66,no
702,Female,60,5,138597.54,2,yes,yes,41536.59,yes
608,Female,41,5,0,2,yes,yes,72462.25,no
576,Male,40,9,0,2,yes,no,112465.19,yes
666,Female,27,1,85225.21,1,no,yes,64511.44,no
730,Female,36,8,148749.29,2,yes,no,91830.75,no
647,Male,52,7,130013.12,1,yes,yes,190806.36,yes
516,Female,27,1,0,1,no,yes,112311.15,no
711,Female,81,6,0,2,yes,yes,72276.24,no
736,Male,54,7,111729.47,2,no,yes,84920.49,no
768,Female,36,5,180169.44,2,yes,no,17348.56,no
427,Male,40,8,0,2,yes,yes,82870.75,no
686,Female,47,6,0,1,yes,no,32080.69,yes
690,Female,42,5,0,2,no,yes,120512.08,no
647,Female,29,2,0,2,yes,no,179032.68,no
714,Male,35,3,0,2,yes,yes,95623.28,no
736,Female,36,8,103914.17,1,yes,yes,110035.88,yes
608,Female,34,4,88772.87,1,yes,yes,168822.01,no
809,Female,39,5,0,1,yes,no,77705.75,no
745,Female,40,6,131184.67,1,yes,yes,49815.62,no
781,Male,38,2,117810.79,1,no,yes,65632.33,yes
527,Male,31,4,0,1,yes,no,169361.89,no
595,Female,32,0,92466.21,1,yes,no,4721.3,no
850,Female,38,2,102741.15,2,no,yes,23974.85,no
569,Male,37,9,178755.84,1,yes,no,199929.17,no
728,Male,43,7,0,2,yes,no,40023.7,no
473,Female,32,5,146602.25,2,yes,yes,72946.95,no
738,Male,29,2,0,2,yes,yes,170421.13,no
659,Male,35,6,0,2,yes,yes,58879.11,no
597,Male,38,6,115702.67,2,yes,yes,25059.05,no
445,Female,61,2,137655.31,1,no,yes,29909.84,no
671,Female,29,3,0,2,yes,no,158043.11,no
656,Female,34,6,59877.33,1,yes,no,14032.62,yes
658,Male,31,5,100082.14,1,no,yes,49809.88,no
698,Male,52,10,107304.39,3,yes,no,28806.32,yes
655,Male,38,9,0,1,no,yes,90490.33,no
772,Male,41,10,96032.22,1,yes,yes,75825.57,no
681,Male,33,10,0,1,no,no,158336.36,no
688,Male,29,9,144553.5,2,yes,no,143454.95,no
633,Male,40,5,86172.81,2,yes,yes,117279.49,no
735,Male,73,9,0,1,yes,yes,114283.33,no
521,Female,29,2,87212.8,1,yes,yes,994.86,no
541,Male,36,5,0,2,yes,no,124795.84,no
612,Female,36,2,130700.92,2,no,no,77592.8,no
562,Male,62,3,0,2,yes,no,105986.01,no
703,Female,32,6,0,2,no,no,33606.52,no
710,Male,23,6,0,2,yes,yes,134188.11,no
731,Female,40,5,171325.98,1,yes,yes,159718.27,yes
703,Male,58,4,92930.92,1,no,yes,85148.78,no
618,Female,40,0,0,1,yes,no,119059.13,no
689,Female,29,1,77556.79,2,yes,yes,122998.26,no
718,Male,33,7,102874.28,1,no,no,117841.06,no
608,Male,37,5,146093.39,2,no,no,160593.41,no
749,Male,34,2,0,1,no,no,174189.04,yes
753,Male,51,4,79811.72,2,no,yes,68260.27,yes
630,Male,39,10,105473.74,1,no,no,58854.88,yes
693,Female,43,1,121927.92,1,yes,no,87994.95,yes
838,Female,40,6,61671.19,1,no,yes,150659.35,yes
756,Female,39,5,149363.12,2,yes,yes,109098.39,no
775,Female,27,4,152309.37,1,yes,no,104112,no
635,Female,33,5,0,2,yes,no,122949.71,no
705,Male,36,1,111629.29,1,yes,yes,21807.16,no
481,Male,40,3,0,1,yes,yes,32319.93,no
727,Female,49,7,96296.78,1,yes,no,190457.87,yes
